OBJECTID,Name and Size,Total_Visits,Travel Time Start (Minutes),,Travel Time End (Minutes),Facility ID,Facility: Name,Facility: Rank,Facility: Store_ID,Facility: lat,Facility: lng,Facility: State,Facility: Plotted,Facility: Percentile,Facility: State_Rank,Facility: Breaks,Facility: AdditionalTime,Facility: AdditionalDistance,Area (Square Miles),Id,Country code,ENRICH_FID,Aggregation method,Population to polygon size rating for the country,Apportionment confidence for the country,Has data,2022 Total Population,2022 Population Density,2022 Median Household Income,2022 Median Net Worth,2022 Median Disposable Income,2022 Median Age,2022 Total Housing Units,2022 Median Home Value,2022 Owner Occupied HUs,2022 Renter Occupied HUs,2020 Median Year Structure Built: HUs (ACS 5-Yr),2022 Pop Age 25+: Bachelor's Degree,2022 Pop Age 25+: Grad/Professional Degree,2022 Apparel/Accessory Sales ($000) (SIC),2022 Furniture/Home Furnish Sales ($000) (SIC),2022 Home Improvement Sales ($000) (SIC),2022 Men`s Apparel,2022 Women`s Apparel,2022 Bought Clothing in Dept Store/6 Mo,2022 Bought Clothing in Discount Store/6 Mo,2022 Bought Clothing Online/6 Mo,2022 HH Purchased Low Ticket HH Furnishing/12 Mo,2022 Tapestry Adult Pop Base,2022 Discount Store Clothes Just as Good: 4-Agr Cmpl,2022 Total Daytime Population,2022 Daytime Pop Density,2022 Pop Age 15+: Married,2022 Pop Age 15+: Divorced,2022 Pop Age 15+: Never Married,2022 Black Population,2022 White Population,2022 Hispanic Population,2022 Total Crime Index,2022 Personal Crime Index,2022 Property Crime Index
135,Marshalls  : 0 - 10,541376,0,,10,135,Marshalls ,13,408,30.27075293,-81.39014639,FL,87,85%,13/87,,0,0,12.64076364,2,US,135,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,37631,2977,100485,258492,81535,43.6,19958,399174,11875,5859,1984,11331,6409,23819,47116,123322,11361182,20213975,11615,4991,11746,4089,32214,9158,44606,3528.8,16582,4991,9594,913,32356,2405,118,96,122
174,Marshalls  : 0 - 10,268583,0,,10,174,Marshalls ,71,1135,30.31105405,-81.73429752,FL,87,18%,71/87,,0,0,39.86200666,8,US,174,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,102382,2568.4,52027,52084,44378,38.9,48909,193235,20809,22724,1959,11802,6457,35481,117160,315725,14822596,27286224,28440,12364,24289,9019,80084,26106,155571,3902.8,31756,14141,32585,36521,51146,8650,198,249,189
62,T.J. Maxx  : 0 - 10,468333,0,,10,62,T.J. Maxx ,24,272,30.31812252,-81.49467181,FL,88,73%,24/88,,0,0,34.05537932,28,US,62,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,96016,2819.4,75922,130355,61818,35.8,40211,262664,22711,15158,1993,16696,7989,40890,139452,318545,16999600,30280635,28607,11552,24438,8105,74900,23327,80756,2371.3,38257,9633,26762,15296,54297,13819,107,94,110
90,HomeGoods  : 0 - 10,255909,0,,10,90,HomeGoods ,41,781,30.3181815,-81.49375477,FL,52,21%,41/52,,0,0,33.68482574,23,US,90,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,95552,2836.7,76090,130951,61959,35.8,40003,263167,22612,15072,1993,16665,7983,40683,138809,317586,16947113,30182331,28490,11495,24347,8065,74553,23189,80009,2375.2,38151,9567,26592,15235,54064,13655,107,94,110
231,T.J. Maxx  : 0 - 10,458653,0,,10,231,T.J. Maxx ,19,1166,30.37584144,-87.67847689,AL,25,24%,19/25,,0,0,33.2317871,32,US,231,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,22655,681.7,44749,100129,38029,41.5,10610,226356,6474,2850,1997,2834,1359,43850,31920,122990,2765510,5093902,6540,2815,5448,2052,17883,5797,25262,760.2,8913,2819,4795,2181,16654,2873,168,99,179
117,Marshalls  : 0 - 10,560818,0,,10,117,Marshalls ,2,1446,30.37788523,-87.68632428,AL,7,71%,7-Feb,,0,0,41.22701216,17,US,117,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,27129,658,45430,101002,38621,41.6,12989,222614,7913,3360,1997,3483,1638,44188,31972,127647,3325475,6141699,7831,3360,6538,2484,21405,6866,28327,687.1,10589,3395,5861,2485,20242,3251,170,100,182
14,Marshalls  : 0 - 10,406771,0,,10,14,Marshalls ,33,509,30.38944671,-86.43912186,FL,87,62%,33/87,,0,0,10.68705112,13,US,14,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,15793,1477.8,82414,183904,67744,43.8,13832,411019,4083,2901,1997,3406,2050,74289,76392,123918,3756505,6673745,4900,2042,4860,1506,13188,3582,28267,2645,6913,1769,4385,460,12512,1428,137,116,141
84,HomeGoods  : 0 - 10,308755,0,,10,84,HomeGoods ,35,608,30.38946502,-86.43853555,FL,52,33%,35/52,,0,0,10.69192715,17,US,84,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,15669,1465.5,82340,182936,67669,43.7,13668,410778,4037,2888,1997,3381,2031,74254,75883,123775,3721292,6611341,4863,2027,4821,1493,13082,3556,28161,2633.9,6854,1750,4361,458,12403,1421,137,116,141
37,T.J. Maxx  : 0 - 10,502766,0,,10,37,T.J. Maxx ,16,47,30.42708329,-86.64275731,FL,88,82%,16/88,,0,0,16.43512001,3,US,37,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,53207,3237.4,57861,81340,50815,39.3,24503,244361,11606,10919,1980,7134,3902,24902,127212,159652,8298634,14903577,15947,6858,13513,4875,42593,13221,60373,3673.4,19911,6604,14584,6715,32707,8679,97,84,99
149,Marshalls  : 0 - 10,427271,0,,10,149,Marshalls ,27,805,30.44015803,-84.25826912,FL,87,69%,27/87,,0,0,37.22075454,16,US,149,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,100540,2701.2,54194,23465,46921,28.9,49258,254843,15221,28334,1982,15817,14137,115448,250646,163065,16896663,28810098,28488,12942,27481,9462,85509,26380,155923,4189.2,25180,8707,50840,34395,51692,8727,205,231,201
173,Marshalls  : 0 - 10,277451,0,,10,173,Marshalls ,70,1192,30.48203772,-87.20826445,FL,87,20%,70/87,,0,0,31.54076124,7,US,173,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,70452,2233.7,57011,87498,50150,39.7,31736,242566,16444,12011,1975,10162,6874,89415,164827,260967,10549295,19312315,20792,8723,17765,6072,57940,17237,88770,2814.5,23326,7879,25322,15318,44934,4764,125,131,124
55,Marshalls  : 0 - 10,360382,0,,10,55,Marshalls ,47,1132,30.48249025,-81.6407356,FL,87,46%,47/87,,0,0,31.82652848,21,US,55,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,27951,878.2,63090,96408,53969,37.2,11813,233539,6251,4729,1998,2932,1408,21498,51094,90699,4002817,7327016,8193,3283,6467,2508,21136,7170,34267,1076.7,10118,3330,7572,9973,13458,2611,171,176,170
240,T.J. Maxx  : 0 - 10,817421,0,,10,240,T.J. Maxx ,3,330,30.49295275,-87.22688285,FL,88,97%,Mar-88,,0,0,30.73528082,8,US,240,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65917,2144.7,51079,45724,43363,37.4,30260,209031,13089,14217,1979,8588,4791,85242,137788,274194,8736114,15753172,19305,8134,16103,5845,54090,16618,81412,2648.8,20512,7117,25290,15679,39420,5170,133,143,132
15,T.J. Maxx  : 0 - 10,629904,0,,10,15,T.J. Maxx ,9,711,30.50322099,-84.24983703,FL,88,90%,Sep-88,,0,0,41.25820483,14,US,15,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,63876,1548.2,77829,177711,65276,40.7,30477,314312,16566,11595,1984,14461,13501,29099,174065,211864,14792676,26032305,19305,8322,18134,6117,52412,14669,79263,1921.2,26714,6808,17923,11608,43273,4312,126,97,130
77,HomeGoods  : 0 - 10,335144,0,,10,77,HomeGoods ,28,556,30.51274856,-84.24940791,FL,52,46%,28/52,,0,0,42.72363511,10,US,77,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,61933,1449.6,82229,232026,69025,41.9,28412,332570,16685,9848,1985,14592,13576,28093,157874,199332,14520371,25749517,18790,8028,17752,5825,50408,13860,67888,1589,27343,6186,16119,10181,43174,4025,105,82,109
34,T.J. Maxx  : 0 - 10,505569,0,,10,34,T.J. Maxx ,15,1129,30.60089884,-87.12569893,FL,88,83%,15/88,,0,0,19.4735588,0,US,34,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,23971,1231,64767,140956,54000,39,9393,207954,6296,2586,1992,2895,1510,4374,4796,96189,3224683,6036959,7436,2942,5914,1978,18696,6040,21928,1126,11113,2344,5077,997,19499,1442,71,78,70
93,HomeGoods  : 0 - 10,240966,0,,10,93,HomeGoods ,44,824,30.62694002,-81.54215145,FL,52,15%,44/52,,0,0,30.22843111,26,US,93,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,24151,799,81066,246068,67058,42.1,10258,299366,7766,1679,2004,3553,2467,2557,10727,34412,4134229,7793218,7074,2985,5976,2166,19063,5583,19756,653.6,12242,2335,4372,1513,19984,1545,81,76,82
265,T.J. Maxx  : 0 - 10,384661,0,,10,265,T.J. Maxx ,52,1270,30.62725796,-81.54318296,FL,88,41%,52/88,,0,0,29.63115185,0,US,265,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,23625,797.3,80930,245678,66915,42,10034,298340,7611,1644,2004,3466,2402,2376,10577,34229,4045712,7621269,6925,2914,5844,2125,18637,5467,19380,654,12003,2273,4259,1489,19534,1519,81,77,82
16,HomeGoods  : 0 - 10,319823,0,,10,16,HomeGoods ,5,688,30.65240475,-88.11551895,AL,7,29%,7-May,,0,0,44.85588069,15,US,16,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85654,1909.5,45703,34120,38187,37.2,41775,167207,17760,17863,1967,11549,6799,91862,171830,406361,11108858,20546350,23424,9566,19729,7530,66301,21163,118362,2638.7,26944,9381,28274,45395,33352,2810,243,284,236
229,T.J. Maxx  : 0 - 10,471157,0,,10,229,T.J. Maxx ,17,817,30.65283447,-87.90662753,AL,25,32%,17/25,,0,0,22.83759507,30,US,229,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,20890,914.7,81209,224690,62290,43.7,9140,236009,6494,1934,1989,4155,2355,19613,40393,110747,3812230,6999272,6447,2669,5582,1826,16903,4969,22175,971,9207,2230,5000,1742,17021,959,85,52,91
234,T.J. Maxx  : 0 - 10,365909,0,,10,234,T.J. Maxx ,22,267,30.67742241,-88.14683993,AL,25,12%,22/25,,0,0,31.26801284,2,US,234,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,73756,2358.8,50235,34742,41277,35.8,35094,190260,15036,16459,1975,12039,7376,95045,154476,245108,10812795,19710930,20624,9025,18416,6675,58580,17523,99652,3187,23577,7780,25222,29882,36563,3050,216,201,219
119,Marshalls  : 0 - 10,418587,0,,10,119,Marshalls ,4,316,30.67761061,-88.12260762,AL,7,43%,7-Apr,,0,0,43.57824071,19,US,119,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,89553,2055,45501,34291,38016,37.1,43468,166488,18954,18476,1967,12173,7428,93714,167678,309936,11667615,21563689,24369,9887,20661,7909,69035,21859,116454,2672.3,28022,9926,29090,48188,34348,2873,240,273,234
13,HomeGoods  : 0 - 10,368202,0,,10,13,HomeGoods ,4,853,31.22710584,-85.43081099,AL,7,43%,7-Apr,,0,0,48.36694664,12,US,13,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,59169,1223.3,53387,76293,44176,39.7,27902,194603,14681,10373,1979,7208,4283,70227,147882,248051,8810612,16398648,16818,7004,13670,5386,45847,14779,72581,1500.6,22363,6680,15340,19193,34088,2738,163,186,159
213,T.J. Maxx  : 0 - 10,710596,0,,10,213,T.J. Maxx ,2,27,31.2460136,-85.424775,AL,25,92%,25-Feb,,0,0,39.99452879,14,US,213,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,43277,1082.1,48809,57068,39969,39.9,20930,186149,10458,8138,1975,5032,2987,68297,158841,202917,6156469,11456554,12290,5028,9849,3965,33712,11059,58142,1453.8,15729,5052,11758,16743,22437,1887,179,218,172
230,T.J. Maxx  : 0 - 10,469954,0,,10,230,T.J. Maxx ,18,1396,31.3179396,-85.82869189,AL,25,28%,18/25,,0,0,42.16056074,31,US,230,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,31019,735.7,61245,78901,51676,36.3,13817,181066,6909,5398,1984,4083,2030,7276,18903,46159,4263012,7904485,8959,3598,7006,2715,23716,7760,28566,677.6,13201,3439,6717,6488,18611,4258,119,103,121
235,T.J. Maxx  : 0 - 10,347167,0,,10,235,T.J. Maxx ,23,1595,31.77784479,-85.9452729,AL,25,8%,23/25,,0,0,60.17657376,3,US,235,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,18653,310,40944,24440,34632,29.7,8702,177341,4084,3543,1987,1907,1568,6879,9666,48829,2377855,4265655,5416,2541,4793,1701,15618,5218,23036,382.8,5099,1379,8919,7341,9659,564,211,263,202
226,T.J. Maxx  : 0 - 10,510554,0,,10,226,T.J. Maxx ,14,243,32.34508806,-86.22138895,AL,25,44%,14/25,,0,0,40.00873927,27,US,226,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,88433,2210.4,55502,69002,46804,35.7,42580,162486,19274,19127,1981,13908,9341,93299,153634,203862,14316276,25597675,24975,10673,21304,8069,68701,21328,97389,2434.2,28890,9122,30117,54391,24901,4295,184,126,194
118,Marshalls  : 0 - 10,459410,0,,10,118,Marshalls ,3,1355,32.3596849,-86.15858661,AL,7,57%,7-Mar,,0,0,42.90254763,18,US,118,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,60175,1402.6,74301,143878,59612,37.7,28722,252558,15241,11304,1994,12779,9205,78651,138155,202631,12430718,21824634,17497,7504,16408,5780,47005,13397,62868,1465.4,25348,5045,16515,27175,23542,1758,136,63,148
220,T.J. Maxx  : 0 - 10,548695,0,,10,220,T.J. Maxx ,8,1079,32.45711144,-86.3968484,AL,25,68%,25-Aug,,0,0,25.36749064,21,US,220,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,26171,1031.7,68354,110713,55836,38.1,11062,184457,6495,3933,1996,3945,2591,5772,16866,55124,3848810,7076309,7869,3236,6648,2359,20228,6319,24583,969.1,11284,2277,6639,5589,17501,1222,182,86,198
215,T.J. Maxx  : 0 - 10,672003,0,,10,215,T.J. Maxx ,4,662,32.61772288,-85.40596121,AL,25,84%,25-Apr,,0,0,39.46848858,16,US,215,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,37093,939.8,59447,107920,50493,36.5,16240,225000,10059,4844,1991,5514,4720,25910,74005,220759,6214130,11259414,10439,4272,8912,3386,28101,9061,47737,1209.5,14874,3556,9327,11901,19906,2874,188,173,191
237,T.J. Maxx  : 0 - 10,296829,0,,10,237,T.J. Maxx ,25,1524,33.17396136,-86.28282353,AL,25,0%,25/25,,0,0,63.55995037,5,US,237,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,18892,297.2,40653,54784,34602,42.3,9369,121573,5279,2920,1974,1568,700,5724,7454,42058,2111909,4100576,5349,2428,3744,1708,15034,5348,22144,348.4,7663,2049,4558,5786,11904,473,156,129,161
218,T.J. Maxx  : 0 - 10,585935,0,,10,218,T.J. Maxx ,6,649,33.18497378,-87.52800996,AL,25,76%,25-Jun,,0,0,51.2884168,19,US,218,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,100341,1956.4,40693,16229,34567,28.5,48890,188480,17119,24688,1984,11500,8866,98009,135202,224894,13704571,24069850,28925,12801,25841,9084,84096,27395,135182,2635.7,24769,8248,50270,42671,46524,6590,184,145,191
10,HomeGoods  : 0 - 10,393842,0,,10,10,HomeGoods ,3,1034,33.18501388,-87.52761229,AL,7,57%,7-Mar,,0,0,57.19890506,9,US,10,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,105245,1840,41635,17861,35310,28.9,51560,188499,18604,25618,1985,12185,9313,98453,135346,226620,14629290,25733731,30402,13415,27025,9600,87967,28635,138987,2429.9,26660,8821,51569,44941,48648,6905,183,144,189
223,T.J. Maxx  : 0 - 10,524758,0,,10,223,T.J. Maxx ,11,1074,33.22367944,-86.80391794,AL,25,56%,25-Nov,,0,0,23.93635379,24,US,223,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,15294,638.9,70538,177373,56875,37.3,6047,209244,4510,1168,1994,2266,1277,8924,58212,83241,2258027,4130887,4637,1915,3859,1225,11687,3798,21158,883.9,6896,1172,3422,2655,9202,2773,129,102,133
236,T.J. Maxx  : 0 - 10,314216,0,,10,236,T.J. Maxx ,24,1471,33.33548414,-86.99132475,AL,25,4%,24/25,,0,0,31.26748543,4,US,236,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,19993,639.4,60736,145741,51375,41.3,8738,190198,5890,2085,1984,2649,1318,28918,4956,19223,2763894,5267628,5836,2422,4877,1788,15558,4767,22085,706.3,7605,1847,5522,10461,7590,1415,281,341,271
120,Marshalls  : 0 - 10,395458,0,,10,120,Marshalls ,5,1227,33.36105771,-86.85386633,AL,7,29%,7-May,,0,0,30.80968985,20,US,120,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,51700,1678.1,87300,185011,70290,37.2,22509,292028,12614,8307,1990,11481,7957,145652,185159,75064,11505597,20192256,14899,6233,13730,4544,40035,11240,57074,1852.5,24064,3610,12258,11237,32004,3438,104,47,113
7,HomeGoods  : 0 - 10,396697,0,,10,7,HomeGoods ,2,231,33.39283881,-86.8078986,AL,7,71%,7-Feb,,0,0,38.84403847,6,US,7,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,77508,1995.4,79284,145665,64080,37.5,36398,297640,18861,14989,1982,18753,12826,157431,286739,162894,18353875,31960432,21907,9198,20872,7335,60787,16857,91142,2346.4,34678,6195,19327,14756,51155,4759,105,54,113
214,T.J. Maxx  : 0 - 10,676723,0,,10,214,T.J. Maxx ,3,242,33.39335053,-86.80787109,AL,25,88%,25-Mar,,0,0,38.84403847,15,US,214,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,77508,1995.4,79284,145665,64080,37.5,36398,297640,18861,14989,1982,18753,12826,157431,286739,162894,18353875,31960432,21907,9198,20872,7335,60787,16857,91142,2346.4,34678,6195,19327,14756,51155,4759,105,54,113
3,HomeGoods  : 0 - 10,403453,0,,10,3,HomeGoods ,1,415,33.42006286,-86.68573381,AL,7,86%,7-Jan,,0,0,31.06462114,2,US,3,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,43629,1404.5,91500,200728,73329,39.5,20134,379702,11912,7120,1994,12846,7824,81317,135715,113900,11397777,20089026,13420,5219,13719,4454,35273,9669,55219,1777.6,21704,3063,10441,4942,33117,2019,161,118,168
233,T.J. Maxx  : 0 - 10,422139,0,,10,233,T.J. Maxx ,21,466,33.4218513,-86.69223753,AL,25,16%,21/25,,0,0,30.13188772,1,US,233,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,43806,1453.8,90646,193887,72651,39.5,20305,376868,11873,7340,1994,12972,8013,83400,139362,113946,11427203,20144029,13473,5257,13791,4493,35566,9744,56198,1865.1,21752,3076,10635,4871,33336,2044,162,119,170
221,T.J. Maxx  : 0 - 10,531727,0,,10,221,T.J. Maxx ,9,45,33.60483555,-86.63828671,AL,25,64%,25-Sep,,0,0,35.46368326,22,US,221,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,36006,1015.3,63138,153060,52886,41,15037,201524,9714,4192,1976,5409,2993,24394,132766,127227,5211136,9675801,10445,4292,8988,3013,28156,8526,43190,1217.9,14532,4264,8796,15105,17418,2270,188,231,181
222,T.J. Maxx  : 0 - 10,531480,0,,10,222,T.J. Maxx ,10,1045,33.60837815,-85.78320548,AL,25,60%,25-Oct,,0,0,47.4552616,23,US,222,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,26946,567.8,63056,144828,52463,42.8,12413,178717,7656,3475,1980,3015,2524,25858,46064,139958,4073239,7654552,8036,3412,6560,2532,21497,6603,35034,738.3,12124,2761,5939,6146,17520,1800,188,140,196
19,HomeGoods  : 0 - 10,266300,0,,10,19,HomeGoods ,6,761,33.61003818,-86.62374802,AL,7,14%,7-Jun,,0,0,20.61885288,18,US,19,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,19804,960.5,78524,214924,62399,41.7,7940,231297,5622,1879,1986,3579,2069,19044,113478,115857,3193281,5911727,5824,2437,5196,1643,15571,4440,26936,1306.4,9241,2244,3652,5665,12381,734,184,210,179
121,Marshalls  : 0 - 10,330430,0,,10,121,Marshalls ,6,767,33.63910488,-86.62771501,AL,7,14%,7-Jun,,0,0,22.0430766,21,US,121,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,28541,1294.8,65373,157897,53883,38.8,11501,192587,7809,2814,1987,3877,2057,4490,44851,63582,4065093,7447697,8439,3457,7247,2337,22146,6640,22227,1008.3,11367,3583,6683,12933,13224,1259,127,142,124
227,T.J. Maxx  : 0 - 10,489876,0,,10,227,T.J. Maxx ,15,209,33.64939863,-86.823636,AL,25,40%,15/25,,0,0,28.3840791,28,US,227,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,25540,899.8,66800,163176,55704,40.5,11241,197899,7638,2778,1980,3272,1655,8059,14756,28891,3981276,7456488,7576,3099,6338,2295,19958,6234,22758,801.8,11674,2591,5049,6017,16500,1803,152,156,151
232,T.J. Maxx  : 0 - 10,456588,0,,10,232,T.J. Maxx ,20,1366,33.84977072,-87.26907566,AL,25,20%,20/25,,0,0,56.64981769,0,US,232,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,19797,349.5,54940,125559,46152,43.9,8634,182474,5529,2216,1980,1708,947,9444,19291,88702,2472707,4756327,5754,2561,4448,1642,15963,5136,26352,465.2,8813,1965,4115,1918,15866,1397,227,182,235
216,T.J. Maxx  : 0 - 10,595703,0,,10,216,T.J. Maxx ,5,465,34.01266801,-85.98970988,AL,25,80%,25-May,,0,0,29.76001079,17,US,216,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,29357,986.5,29888,19013,25702,41.4,14596,97268,6826,5368,1959,2076,1289,26877,25401,79358,2560675,4920670,8093,3374,6019,2601,23239,8079,39405,1324.1,8563,4134,9304,11265,14183,2496,315,290,319
224,T.J. Maxx  : 0 - 10,522109,0,,10,224,T.J. Maxx ,12,1149,34.15084311,-86.83897821,AL,25,52%,25-Dec,,0,0,57.70786556,25,US,224,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,24306,421.2,52760,101452,43624,41.3,10460,155951,6189,3506,1977,2371,1251,9881,47325,90811,2828708,5422421,6832,2844,5063,2088,19219,6461,32276,559.3,10139,3085,5143,294,21100,1674,165,131,170
219,T.J. Maxx  : 0 - 10,550241,0,,10,219,T.J. Maxx ,7,1446,34.27934442,-86.20673902,AL,25,72%,25-Jul,,0,0,62.03060425,20,US,219,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,31063,500.8,50440,73829,40817,35.6,11710,135388,6905,4032,1980,2572,1024,28587,17482,88809,3077929,5781803,8008,3587,5735,2432,22559,8027,35735,576.1,12946,2724,6267,1276,19796,9858,125,53,137
116,Marshalls  : 0 - 10,579489,0,,10,116,Marshalls ,1,422,34.67480735,-86.5457253,AL,7,86%,7-Jan,,0,0,30.46282343,16,US,116,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57959,1902.6,74206,185315,59094,45.6,28131,238598,16014,9856,1976,13677,9289,87416,91935,117130,12045479,21800219,17367,7292,15713,5518,47035,12911,71986,2363.1,26586,6044,12781,6708,42775,4761,171,189,168
225,T.J. Maxx  : 0 - 10,520098,0,,10,225,T.J. Maxx ,13,705,34.68981044,-86.57808509,AL,25,48%,13/25,,0,0,42.43775398,26,US,225,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,91121,2147.2,50015,70349,41657,41.6,44336,209623,20856,19383,1970,16654,10481,97030,158227,170099,15217705,27391239,26720,11174,23299,8539,73389,21780,114058,2687.7,34989,10411,25327,22232,54207,9655,201,227,196
21,HomeGoods  : 0 - 10,200023,0,,10,21,HomeGoods ,7,568,34.74181903,-86.66475598,AL,7,0%,7-Jul,,0,0,65.10397006,20,US,21,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,88605,1361,54703,49292,45963,35.2,43472,193127,18004,20999,1984,16189,9876,81251,183661,188197,14917048,26400620,26003,10719,22714,8311,70875,21787,108189,1661.8,30813,8508,31128,34554,40196,7485,228,250,224
122,Marshalls  : 0 - 10,266024,0,,10,122,Marshalls ,7,809,34.75430438,-86.74775761,AL,7,0%,7-Jul,,0,0,64.61149099,22,US,122,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,98119,1518.6,101214,242343,80303,37.8,41182,252227,26825,11683,1999,23217,15861,52251,101948,110858,21135701,37947302,30118,11897,27509,8736,75836,22539,84119,1301.9,46389,7527,23027,19684,62896,5479,123,102,127
228,T.J. Maxx  : 0 - 10,485713,0,,10,228,T.J. Maxx ,16,279,34.75703117,-86.73690152,AL,25,36%,16/25,,0,0,54.97818557,29,US,228,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,86052,1565.2,101352,234741,80478,37.7,36770,259456,23336,10959,1999,21009,14613,73401,115065,106862,18933003,33954148,26469,10498,24358,7797,66693,19690,81190,1476.8,40718,6360,20572,17751,54702,4826,129,109,132
212,T.J. Maxx  : 0 - 10,757204,0,,10,212,T.J. Maxx ,1,73,34.82570805,-87.62562727,AL,25,96%,25-Jan,,0,0,52.10526814,13,US,212,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,38342,735.9,42927,48337,36448,41.4,18952,181307,8907,7967,1974,4417,2747,34372,39819,88019,4789149,8796055,11301,5064,9806,3530,31731,9910,51236,983.3,14968,4641,10768,6359,27869,2019,154,106,162
198,Marshalls  : 0 - 10,404148,0,,10,198,Marshalls ,8,394,35.03060566,-85.1603834,TN,21,62%,21-Aug,,0,0,22.65400389,32,US,198,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,34663,1530.1,61248,85922,52658,41.7,16129,244022,6941,7877,1989,6032,3143,117752,126549,171435,5956167,10643253,10422,4396,9363,3127,28669,8464,63548,2805.2,13097,3774,10737,7814,20337,3412,268,219,276
