OBJECTID,Name and Size,Total_Visits,Travel Time Start (Minutes),Travel Time End (Minutes),Facility ID,Facility: Name,Facility: Rank,Facility: Store_ID,Facility: lat,Facility: lng,Facility: State,Facility: Plotted,Facility: Percentile,Facility: State_Rank,Facility: Breaks,Facility: AdditionalTime,Facility: AdditionalDistance,Area (Square Miles),Id,Country code,ENRICH_FID,Aggregation method,Population to polygon size rating for the country,Apportionment confidence for the country,Has data,2022 Tapestry Adult Pop Base,2022 Pop 18+ in Tapestry Seg 1A,2022 Pop 18+ in Tapestry Seg 1B,2022 Pop 18+ in Tapestry Seg 1C,2022 Pop 18+ in Tapestry Seg 1D,2022 Pop 18+ in Tapestry Seg 1E,2022 Pop 18+ in Tapestry Seg 2A,2022 Pop 18+ in Tapestry Seg 2B,2022 Pop 18+ in Tapestry Seg 2C,2022 Pop 18+ in Tapestry Seg 2D,2022 Pop 18+ in Tapestry Seg 3A,2022 Pop 18+ in Tapestry Seg 3B,2022 Pop 18+ in Tapestry Seg 3C,2022 Pop 18+ in Tapestry Seg 4A,2022 Pop 18+ in Tapestry Seg 4B,2022 Pop 18+ in Tapestry Seg 4C,2022 Pop 18+ in Tapestry Seg 5A,2022 Pop 18+ in Tapestry Seg 5B,2022 Pop 18+ in Tapestry Seg 5C,2022 Pop 18+ in Tapestry Seg 5D,2022 Pop 18+ in Tapestry Seg 5E,2022 Pop 18+ in Tapestry Seg 6A,2022 Pop 18+ in Tapestry Seg 6B,2022 Pop 18+ in Tapestry Seg 6C,2022 Pop 18+ in Tapestry Seg 6D,2022 Pop 18+ in Tapestry Seg 6E,2022 Pop 18+ in Tapestry Seg 6F,2022 Pop 18+ in Tapestry Seg 7A,2022 Pop 18+ in Tapestry Seg 7B,2022 Pop 18+ in Tapestry Seg 7C,2022 Pop 18+ in Tapestry Seg 7D,2022 Pop 18+ in Tapestry Seg 7E,2022 Pop 18+ in Tapestry Seg 7F,2022 Pop 18+ in Tapestry Seg 8A,2022 Pop 18+ in Tapestry Seg 8B,2022 Pop 18+ in Tapestry Seg 8C,2022 Pop 18+ in Tapestry Seg 8D,2022 Pop 18+ in Tapestry Seg 8E,2022 Pop 18+ in Tapestry Seg 8F,2022 Pop 18+ in Tapestry Seg 8G,2022 Pop 18+ in Tapestry Seg 9A,2022 Pop 18+ in Tapestry Seg 9B,2022 Pop 18+ in Tapestry Seg 9C,2022 Pop 18+ in Tapestry Seg 9D,2022 Pop 18+ in Tapestry Seg 9E,2022 Pop 18+ in Tapestry Seg 9F,2022 Pop 18+ in Tapestry Seg 10A,2022 Pop 18+ in Tapestry Seg 10B,2022 Pop 18+ in Tapestry Seg 10C,2022 Pop 18+ in Tapestry Seg 10D,2022 Pop 18+ in Tapestry Seg 10E,2022 Pop 18+ in Tapestry Seg 11A,2022 Pop 18+ in Tapestry Seg 11B,2022 Pop 18+ in Tapestry Seg 11C,2022 Pop 18+ in Tapestry Seg 11D,2022 Pop 18+ in Tapestry Seg 11E,2022 Pop 18+ in Tapestry Seg 12A,2022 Pop 18+ in Tapestry Seg 12B,2022 Pop 18+ in Tapestry Seg 12C,2022 Pop 18+ in Tapestry Seg 12D,2022 Pop 18+ in Tapestry Seg 13A,2022 Pop 18+ in Tapestry Seg 13B,2022 Pop 18+ in Tapestry Seg 13C,2022 Pop 18+ in Tapestry Seg 13D,2022 Pop 18+ in Tapestry Seg 13E,2022 Pop 18+ in Tapestry Seg 14A,2022 Pop 18+ in Tapestry Seg 14B,2022 Pop 18+ in Tapestry Seg 14C,2022 Pop 18+ in Tapestry Seg 15
281,T.J. Maxx  : 0 - 10,333314,0,10,281,T.J. Maxx ,68,1332,27.93010714,-82.7891115,FL,88,23%,68/88,,0,0,31.11639957,16,US,281,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,111723,0,0,0,0,1946,0,0,0,0,0,0,0,0,0,0,7570,1543,4471,6508,11013,0,0,478,0,0,0,0,0,0,0,0,0,0,873,1553,0,11146,8367,3242,1501,1890,7865,12454,7795,1001,0,0,0,740,987,0,0,3807,5400,2363,4030,1080,1516,586,0,0,0,0,0,0,0,0,0
245,T.J. Maxx  : 0 - 10,433619,0,10,245,T.J. Maxx ,32,1445,27.9343907,-82.5041293,FL,88,64%,32/88,,0,0,29.31111434,13,US,245,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,113599,7048,1600,0,0,469,13689,0,0,1546,930,19411,0,0,58,1335,0,4311,3864,5546,677,0,0,0,0,0,0,0,0,198,653,0,6974,0,7158,0,0,3518,3835,1542,0,4791,0,1348,3588,2126,0,0,0,0,0,0,6322,1446,3289,652,1513,0,771,1740,25,0,0,0,0,0,1596,0,27
53,T.J. Maxx  : 0 - 10,483380,0,10,53,T.J. Maxx ,21,641,27.94218865,-82.32392391,FL,88,76%,21/88,,0,0,44.16263786,19,US,53,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,101763,0,0,0,0,0,0,0,0,0,0,0,0,2038,8021,67,5218,0,325,1825,852,250,0,733,0,0,0,13169,826,3367,1321,0,1292,0,0,24588,0,1615,3493,1825,0,0,0,105,0,0,0,0,0,3925,1875,0,14548,9469,0,0,468,550,0,0,0,0,0,0,0,0,0,0,0
139,Marshalls  : 0 - 10,482310,0,10,139,Marshalls ,17,284,27.94261139,-82.32225189,FL,87,80%,17/87,,0,0,33.47586292,6,US,139,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,74321,0,0,0,0,0,0,0,0,0,0,0,0,349,5802,0,3645,0,87,1579,78,56,0,206,0,0,0,11128,277,2524,645,0,186,0,0,17207,0,1268,3493,1273,0,0,0,0,0,0,0,0,0,1037,1852,0,14548,6837,0,0,33,209,0,0,0,0,0,0,0,0,0,0,0
165,Marshalls  : 0 - 10,315075,0,10,165,Marshalls ,62,867,27.96626249,-82.72824974,FL,87,29%,62/87,,0,0,46.4031866,32,US,165,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,142949,0,0,0,258,2163,0,0,0,0,0,0,0,0,62,891,9355,4013,9375,8507,10967,0,0,2300,0,0,88,0,0,1195,0,0,0,0,2403,146,0,11101,7816,709,0,5828,10678,13009,13395,801,0,0,0,5163,489,0,4193,8734,3677,204,629,0,325,16,0,0,1816,0,0,0,0,0,2644
68,HomeGoods  : 0 - 10,374706,0,10,68,HomeGoods ,19,1056,27.97878626,-81.96002689,FL,52,63%,19/52,,0,0,40.46557674,1,US,68,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,67075,0,0,0,4881,4473,0,0,0,0,0,0,0,5187,0,3606,3936,2552,0,1435,4491,4116,0,0,0,0,1129,0,0,31,0,7,0,0,1719,3824,0,2214,4915,1356,0,1766,778,5228,2703,19,408,0,216,3116,0,0,0,0,1350,0,0,1617,0,0,0,0,0,0,0,0,0,0,0
162,Marshalls  : 0 - 10,330807,0,10,162,Marshalls ,59,1258,27.98832505,-82.1249478,FL,87,32%,59/87,,0,0,48.62136481,29,US,162,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,41152,0,0,0,951,0,0,0,0,0,0,0,0,2590,0,1456,1467,0,2282,1922,740,0,1228,0,0,0,1299,0,0,7560,1860,2591,1235,0,0,1423,0,1222,0,984,0,0,0,603,0,0,2469,244,0,2450,0,0,0,3502,0,0,0,0,0,1075,0,0,0,0,0,0,0,0,0
278,T.J. Maxx  : 0 - 10,335513,0,10,278,T.J. Maxx ,65,289,27.99824863,-82.56452435,FL,88,26%,65/88,,0,0,34.07262559,13,US,278,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94084,243,0,861,0,0,90,0,0,1362,0,2079,0,2149,8835,0,1797,3057,5048,2376,185,0,0,0,0,0,0,1631,2291,16172,747,0,5557,0,2690,4771,0,790,836,45,0,1276,0,0,1270,0,0,0,0,5411,0,0,6230,11453,3207,0,859,0,0,0,0,0,738,0,0,0,0,0,27
131,Marshalls  : 0 - 10,559641,0,10,131,Marshalls ,9,329,27.99839165,-81.96058114,FL,87,90%,Sep-87,,0,0,38.91459289,31,US,131,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,60811,0,0,0,2952,2004,0,0,0,0,0,0,0,905,0,420,3936,2552,846,1435,5938,2365,0,0,0,0,1129,0,0,16,0,0,0,0,4347,1679,0,2214,6107,3525,0,1766,984,4837,2891,676,357,0,0,2439,0,0,0,0,1835,111,0,2528,0,18,0,0,0,0,0,0,0,0,0
158,T.J. Maxx  : 0 - 10,452901,0,10,158,T.J. Maxx ,26,1410,28.00274354,-81.71699889,FL,88,70%,26/88,,0,0,28.43899254,25,US,158,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,42281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,6013,0,0,3958,8107,0,0,0,0,0,3733,0,0,94,1265,0,0,0,0,0,0,0,967,1287,0,2339,0,621,75,1729,1339,0,0,1036,0,0,0,0,1099,281,1249,3299,192,1983,0,0,0,0,0,0,0,0,0
18,T.J. Maxx  : 0 - 10,625093,0,10,18,T.J. Maxx ,10,235,28.01355971,-82.73333397,FL,88,89%,Oct-88,,0,0,44.08608098,17,US,18,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,141891,0,0,0,4654,5314,1649,0,0,1263,0,0,0,0,1542,0,7240,4112,9661,7614,13142,693,0,2526,0,0,0,35,0,1195,0,0,0,0,2403,3537,0,6866,7302,92,0,8460,12501,13592,14272,0,0,0,0,0,0,0,1871,6018,2799,0,239,0,1299,0,0,0,0,0,0,0,0,0,0
36,HomeGoods  : 0 - 10,477152,0,10,36,HomeGoods ,5,322,28.01412693,-82.73205985,FL,52,90%,May-52,,0,0,45.84459284,2,US,36,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,147778,0,0,0,4926,5314,1649,0,0,1263,0,0,0,0,2071,0,8335,4355,7977,7370,12753,2122,0,2696,0,0,0,528,0,1195,0,0,0,0,2403,3537,0,7022,7511,195,104,8294,13901,13459,16282,0,0,0,0,0,0,0,1869,5387,3539,0,421,0,1299,0,0,0,0,0,0,0,0,0,0
133,Marshalls  : 0 - 10,552525,0,10,133,Marshalls ,11,285,28.02853219,-82.50300763,FL,87,87%,Nov-87,,0,0,48.46185851,0,US,133,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,141779,0,608,0,774,4018,0,475,0,1556,0,0,0,0,6388,0,1469,11616,5278,8146,1571,0,0,0,0,0,0,2008,1250,20457,1303,0,9643,0,4053,7647,0,10285,1399,5068,0,5707,0,344,645,1575,0,0,0,555,0,0,5025,14309,2085,1137,712,1182,1122,0,0,0,738,1604,0,0,0,0,27
41,Marshalls  : 0 - 10,375449,0,10,41,Marshalls ,42,232,28.03888338,-80.66485967,FL,87,52%,42/87,,0,0,48.16868305,7,US,41,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,88543,0,0,0,2776,0,0,0,0,0,0,0,0,4827,560,4690,4729,0,0,14400,10236,1074,3861,535,0,78,3377,0,0,480,0,0,0,0,0,0,0,0,9938,2620,0,414,1078,3863,6477,633,5634,0,0,1584,0,0,0,0,2835,0,0,245,1571,27,0,0,0,0,0,0,0,0,0
89,HomeGoods  : 0 - 10,257867,0,10,89,HomeGoods ,40,828,28.03892629,-80.6652918,FL,52,23%,40/52,,0,0,45.93622039,22,US,89,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85447,0,0,0,2653,0,0,0,0,0,0,0,0,4827,560,4579,4505,0,0,13689,9945,1074,3861,535,0,78,3298,0,0,292,0,0,0,0,0,0,0,0,9840,1717,0,414,1026,3863,6477,633,5634,0,0,1438,0,0,0,0,2835,0,0,102,1571,0,0,0,0,0,0,0,0,0,0
5,Marshalls  : 0 - 10,417388,0,10,5,Marshalls ,30,1042,28.05040396,-82.69797409,FL,87,66%,30/87,,0,0,40.17478912,4,US,5,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,100636,2396,766,1301,5956,7252,1649,0,0,1263,0,0,0,150,5930,0,8963,2833,2728,2836,6970,3448,0,1034,0,0,0,2992,0,0,0,0,0,0,304,7867,0,0,2543,0,104,7240,8311,6838,6713,0,0,0,0,0,0,0,155,960,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,T.J. Maxx  : 0 - 10,501134,0,10,40,T.J. Maxx ,17,1305,28.09361164,-81.97052271,FL,88,81%,17/88,,0,0,26.92584005,6,US,40,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,44779,0,0,0,0,0,0,0,0,0,0,0,0,49,0,110,0,0,30,904,3967,262,1139,0,0,0,845,0,0,0,0,637,0,0,0,4513,0,1817,0,5850,0,0,3257,4787,0,667,116,1882,0,2523,0,0,4019,0,0,1794,0,73,2191,3141,0,0,0,207,0,0,0,0,0
248,T.J. Maxx  : 0 - 10,426394,0,10,248,T.J. Maxx ,35,290,28.09657182,-82.50415771,FL,88,60%,35/88,,0,0,31.85815563,16,US,248,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,60458,0,1654,337,795,7131,0,3678,0,0,0,0,0,424,12977,0,3554,9617,0,34,0,210,0,0,0,0,0,0,0,0,0,0,0,0,1777,4784,0,0,1256,0,0,5707,0,634,0,33,0,0,0,0,0,0,3270,0,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,2
65,HomeGoods  : 0 - 10,396596,0,10,65,HomeGoods ,16,394,28.12517003,-82.50067145,FL,52,69%,16/52,,0,0,32.51556442,31,US,65,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,48975,0,2388,1571,1264,8248,0,3720,0,0,0,0,0,1268,10702,0,432,4898,0,0,0,963,0,555,0,0,0,0,0,0,0,0,0,0,148,1671,0,0,0,0,0,3557,0,0,0,0,0,0,0,0,0,0,5802,0,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,2
98,HomeGoods  : 0 - 10,205392,0,10,98,HomeGoods ,49,576,28.13186982,-82.36669457,FL,52,6%,49/52,,0,0,36.65930702,31,US,98,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,73469,0,4918,12822,0,376,0,0,0,3375,0,3838,0,4367,879,0,0,1470,0,0,0,0,0,0,0,0,0,6456,0,0,0,0,0,0,2655,7077,0,19,1662,0,0,0,0,12,0,287,551,0,0,108,0,0,9438,0,1098,0,0,0,0,0,0,0,0,0,0,0,10375,1686,0
263,T.J. Maxx  : 0 - 10,393258,0,10,263,T.J. Maxx ,50,1029,28.14520774,-82.74282158,FL,88,43%,50/88,,0,0,35.62172274,31,US,263,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,75923,1191,464,0,2229,3353,707,0,0,0,0,0,0,66,3934,2434,2017,0,214,2042,10096,1170,0,5166,0,0,6510,0,0,0,0,0,0,0,0,0,0,0,3005,0,0,2720,3429,7974,2447,1158,0,0,0,0,0,0,0,0,0,0,0,8138,4755,705,0,0,0,0,0,0,0,0,0
147,Marshalls  : 0 - 10,435297,0,10,147,Marshalls ,25,464,28.17546464,-82.35555788,FL,87,71%,25/87,,0,0,30.34586651,14,US,147,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,43087,0,1217,12937,0,0,0,0,0,1577,0,0,0,7620,894,0,0,0,0,0,0,0,0,0,0,592,0,12436,0,0,0,0,0,0,0,2792,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Marshalls  : 0 - 10,268041,0,10,175,Marshalls ,72,1256,28.19081911,-82.45722617,FL,87,17%,72/87,,0,0,34.75609055,9,US,175,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,41850,0,0,4112,4545,910,0,0,0,0,0,0,0,7630,4171,3088,1440,0,0,0,0,3362,0,6298,0,0,0,6293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,HomeGoods  : 0 - 10,393463,0,10,67,HomeGoods ,18,860,28.19575308,-82.39523618,FL,52,65%,18/52,,0,0,30.87109038,0,US,67,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,35018,0,0,5923,2350,0,0,0,0,0,0,0,0,8322,2041,361,348,0,0,0,0,0,0,1588,0,3,0,12076,0,0,0,0,0,0,0,0,0,976,0,0,0,0,0,0,0,0,374,0,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Marshalls  : 0 - 10,555623,0,10,132,Marshalls ,10,465,28.20242974,-82.66406799,FL,87,89%,Oct-87,,0,0,36.43560667,32,US,132,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65647,21,0,0,444,2316,0,0,0,0,0,0,0,10254,0,1170,2559,0,0,0,6800,0,16,390,0,0,4154,4386,0,0,0,0,0,0,0,2600,0,0,2819,0,3042,0,9068,5252,20,0,0,0,0,0,0,0,0,0,64,0,0,9788,484,0,0,0,0,0,0,0,0,0,0
87,HomeGoods  : 0 - 10,283091,0,10,87,HomeGoods ,38,1024,28.20429473,-82.66904311,FL,52,27%,38/52,,0,0,45.11780989,20,US,87,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85247,72,0,0,1341,2434,0,0,0,0,0,0,0,10254,0,1170,2559,0,0,0,6966,0,103,770,0,0,5969,4386,0,0,0,0,0,0,0,2795,0,903,2843,0,3176,0,10467,8647,1427,454,0,0,0,0,0,0,0,0,2015,0,0,13805,2690,0,0,0,0,0,0,0,0,0,0
152,Marshalls  : 0 - 10,356560,0,10,152,Marshalls ,51,1463,28.22398965,-81.64276718,FL,87,41%,51/87,,0,0,29.84677076,19,US,152,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,33463,0,0,0,0,0,0,0,0,0,0,0,0,0,6494,352,0,0,0,4742,0,0,0,0,0,2686,0,2835,0,0,0,0,0,0,0,2707,0,0,0,0,3519,0,0,80,0,0,9742,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,HomeGoods  : 0 - 10,329864,0,10,78,HomeGoods ,29,1032,28.22413088,-81.64240978,FL,52,44%,29/52,,0,0,29.87100025,11,US,78,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,33735,0,0,0,0,0,0,0,0,0,0,0,0,0,6456,1129,0,0,0,4742,0,0,0,0,0,2686,0,2767,0,0,0,0,0,0,0,2707,0,0,0,0,3085,0,0,45,0,0,9679,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,T.J. Maxx  : 0 - 10,296551,0,10,291,T.J. Maxx ,78,1486,28.23348648,-82.73085927,FL,88,11%,78/88,,0,0,27.99732756,26,US,291,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,78083,0,0,0,52,0,0,0,0,0,0,0,0,0,0,1806,422,0,0,770,3103,0,0,0,0,0,12391,0,0,0,0,0,0,0,0,78,0,956,5937,1465,1484,1177,2069,10876,2841,2695,0,0,0,0,0,0,0,0,2501,0,0,14463,12996,0,0,0,0,0,0,0,0,0,0
27,HomeGoods  : 0 - 10,522058,0,10,27,HomeGoods ,2,655,28.23777963,-80.72697222,FL,52,96%,Feb-52,,0,0,25.91364492,26,US,27,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,38562,0,0,0,4094,2489,0,0,0,0,0,0,0,0,0,974,17424,0,0,372,6402,3287,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,1557,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,T.J. Maxx  : 0 - 10,350150,0,10,271,T.J. Maxx ,58,417,28.23810502,-80.72728213,FL,88,34%,58/88,,0,0,28.04279315,6,US,271,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,43267,0,0,0,4608,2832,0,0,0,0,0,0,0,0,0,310,17584,0,0,743,9606,3287,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,1557,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,T.J. Maxx  : 0 - 10,422295,0,10,251,T.J. Maxx ,38,1102,28.24525552,-82.3519224,FL,88,57%,38/88,,0,0,31.33074551,19,US,251,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,26359,0,0,3344,0,0,0,0,0,0,0,0,0,3611,15,3550,0,0,0,0,0,0,0,0,0,806,0,9021,0,0,0,0,0,0,0,0,0,976,0,0,0,0,2755,0,0,0,2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,T.J. Maxx  : 0 - 10,271995,0,10,294,T.J. Maxx ,81,1194,28.26414526,-82.18649301,FL,88,8%,81/88,,0,0,34.49424204,29,US,294,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,38125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,2179,0,0,1918,171,0,0,0,0,0,0,0,0,0,0,684,0,0,0,7178,20573,0,0,372,0,0,2909,0,0,0,0,0,0,0,2053,0,0,0,0,0,0,0,0,0,0,0
170,Marshalls  : 0 - 10,285714,0,10,170,Marshalls ,67,1364,28.26592456,-81.3308053,FL,87,23%,67/87,,0,0,31.64551096,4,US,170,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,59374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5118,5018,0,0,1114,2699,282,0,0,0,0,843,0,0,23260,0,0,0,0,0,0,0,1681,0,971,0,0,0,0,0,0,0,0,0,83,0,0,0,9496,34,0,0,3392,5382,0,0,0,0,0,0,0,0,0,0
179,Marshalls  : 0 - 10,242170,0,10,179,Marshalls ,76,124,28.33256231,-81.47381297,FL,87,13%,76/87,,0,0,16.46577251,13,US,179,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,31421,0,0,0,0,0,177,0,0,0,0,2491,0,5,0,0,0,0,0,0,0,0,0,0,0,2150,0,756,0,6316,0,0,0,0,0,0,0,1300,0,48,0,0,0,0,0,0,0,0,0,4839,0,0,0,3053,0,0,0,0,0,0,10285,0,0,0,0,0,0,0,0
130,Marshalls  : 0 - 10,559928,0,10,130,Marshalls ,8,1278,28.34226274,-81.41032988,FL,87,91%,Aug-87,,0,0,36.01053888,30,US,130,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,109134,0,0,0,0,0,0,2519,0,0,0,0,0,5841,4121,0,17,0,0,0,0,0,0,0,0,0,0,2619,0,34324,0,0,0,0,0,10853,0,2103,0,3630,0,0,0,0,0,0,0,0,0,5691,0,0,0,22370,1011,0,0,0,0,0,14036,0,0,0,0,0,0,0,0
241,T.J. Maxx  : 0 - 10,440521,0,10,241,T.J. Maxx ,28,1167,28.34259836,-81.43024952,FL,88,68%,28/88,,0,0,23.4752896,9,US,241,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,69735,0,0,0,0,0,0,1057,0,0,0,0,0,5532,80,0,0,0,0,0,0,0,0,0,0,62,0,2326,0,3924,0,0,0,0,0,10853,0,901,0,2401,0,0,0,0,0,0,0,0,0,5728,0,0,0,22333,319,0,0,0,0,0,14219,0,0,0,0,0,0,0,0
260,T.J. Maxx  : 0 - 10,403661,0,10,260,T.J. Maxx ,47,1331,28.3437306,-81.61100861,FL,88,47%,47/88,,0,0,28.78418166,28,US,260,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,20246,0,0,0,0,0,91,0,0,4406,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,813,0,0,0,0,0,0,0,13183,0,0,0,0,0,0,1504,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,T.J. Maxx  : 0 - 10,276207,0,10,293,T.J. Maxx ,80,1506,28.34613124,-81.482625,FL,88,9%,80/88,,0,0,34.2338637,28,US,293,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,54656,0,189,0,0,0,2017,0,0,0,0,4124,0,7177,0,0,0,0,0,0,0,0,0,0,0,2171,0,4300,0,5061,0,0,0,0,0,913,0,152,0,0,0,0,0,0,0,0,0,0,0,5496,0,0,1495,6212,0,0,0,0,0,0,14426,0,0,0,0,0,0,923,0
243,T.J. Maxx  : 0 - 10,436561,0,10,243,T.J. Maxx ,30,199,28.35488355,-80.69962881,FL,88,66%,30/88,,0,0,31.35144858,11,US,243,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,45796,0,0,0,2008,798,0,0,0,0,0,0,0,325,0,0,5143,0,0,7449,10979,718,0,2070,0,0,118,0,0,0,0,0,0,0,0,0,0,0,2642,2282,43,1243,703,0,1386,590,0,0,0,0,0,0,0,0,9,1439,0,2244,900,2094,0,0,0,611,0,0,0,0,0
296,T.J. Maxx  : 0 - 10,264054,0,10,296,T.J. Maxx ,83,1499,28.39139541,-81.24781724,FL,88,6%,83/88,,0,0,25.65233289,31,US,296,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,39980,0,0,11100,0,0,0,0,0,0,0,0,0,0,0,1931,0,0,0,0,0,370,0,0,0,0,0,24409,0,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Marshalls  : 0 - 10,356655,0,10,151,Marshalls ,50,1428,28.39222915,-81.48445473,FL,87,43%,50/87,,0,0,22.50823657,18,US,151,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,35421,0,11459,0,0,1355,674,0,0,0,0,3065,0,5,0,0,1075,790,0,2681,0,0,0,0,0,0,0,4693,0,331,0,0,0,0,0,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0
94,HomeGoods  : 0 - 10,225273,0,10,94,HomeGoods ,45,379,28.45118691,-81.49093846,FL,52,13%,45/52,,0,0,32.64268411,27,US,94,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,50869,0,14848,0,10508,3699,674,0,0,0,0,0,0,0,943,0,0,4684,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5392,144,0,0,1020,3355,0,0,0,0,0,0,0,0,0,0,0
92,HomeGoods  : 0 - 10,242747,0,10,92,HomeGoods ,43,720,28.46543125,-81.30425886,FL,52,17%,43/52,,0,0,34.30696037,25,US,92,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,78829,0,0,512,2625,0,0,0,0,0,0,0,0,0,0,0,1169,1689,7447,0,0,0,0,0,0,0,0,1303,0,14137,0,0,756,0,0,8723,0,1080,7098,0,0,0,0,2853,1286,0,4724,0,0,2572,0,0,9685,9866,0,0,0,0,0,0,0,0,1303,0,0,0,0,0,0
