PROPERTY_ID,MARKETID,MARKET_NAME,SUBMARKET_CODE,SUBMARKET_NAME,COUNTY_NAME,PROPERTY_NAME,PROPERTY_PRIORNAMES,PROPERTY_ADDRESS,PROPERTY_CITY,PROPERTY_STATE,PROPERTY_ZIPCODE,PROPERTY_LATITUDE,PROPERTY_LONGITUDE,PROPERTY_PHONE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_ACRES,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_STATUS,PROPERTY_DATE_PLANNED,PROPERTY_DATE_UNDERCONSTRUCTION,PROPERTY_DATE_RENTUP,PROPERTY_DATECOMPLETED,PROPERTY_MIXEDUSE,PROPERTY_MIXEDUSE_NOTES,PROPERTY_STUDENTHOUSING,PROPERTY_AFFORDABLEHOUSING,PROPERTY_MILITARYHOUSING,PROPERTY_AGERESTRICTED,PROPERTY_FRACTUREDCONDO,PROPERTY_ADAPTIVEREUSE,PROPERTY_SINGLEFAMILYRENTAL,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_MATRIX_URL
73_23,73,Birmingham,1,Birmingham - central,Jefferson,Advenir at Station 121,"Station 121, Cityville Block 121",2000 2nd Avenue South,Birmingham,AL,35233,33.5118941,-86.8028059,2053205277,255,194810,2.78,A-,B,Completed,,,,1/1/10 0:00,TRUE,"Includes 21,194 Square Feet of Retail",N,N,N,N,,,,96.1,1418,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=23
73_237,73,Birmingham,11,Center Point,Jefferson,Spring Gardens,,201 Spring Gardens Road,Birmingham,AL,35217,33.6124535,-86.7575465,2058415032,244,166300,28.41,C,C,Completed,,,,1/1/81 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=237
73_240,73,Birmingham,8,Birmingham - west,Jefferson,"Oaks at Lakeshore, The",,1200 Oaks Drive,Birmingham,AL,35209,33.438289,-86.8374659,2059429366,266,275928,19,A-,C+,Completed,,,,1/1/01 0:00,FALSE,,N,N,N,N,,,,93.6,1204,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=240
73_261,73,Birmingham,6,Hoover - north,Jefferson,Vestevia Place,Mountain Lodge,2501 Mountain Lodge Circle,Birmingham,AL,35216,33.425056,-86.8034623,2058234804,254,239400,15,B-,B+,Completed,,,,1/1/73 0:00,FALSE,,N,N,N,N,,,,94.1,1082,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=261
73_266,73,Birmingham,8,Birmingham - west,Jefferson,Stonegate,,101 Leaf Lake Blvd,Birmingham,AL,35211,33.4150477,-86.9050425,2052901126,260,294586,19.82,A,B-,Completed,,,,1/1/07 0:00,FALSE,,N,N,N,N,,,,93.1,1408,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=266
73_268,73,Birmingham,9,Birmingham - north,Jefferson,Tuxedo Terrace,,2025 Avenue Q,Birmingham,AL,35218,33.5077425,-86.8869073,2057815356,220,200325,18,B-,C,Completed,,,,11/1/09 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=268
73_27,73,Birmingham,11,Center Point,Jefferson,Country Park,,1051 Villa Rica Court,Birmingham,AL,35215,33.615031,-86.680425,2058545011,247,225800,17.78,C+,C+,Completed,,,,1/1/70 0:00,FALSE,,N,N,N,N,,,,93.9,620,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=27
73_294,73,Birmingham,29,Tuscaloosa  -south,Tuscaloosa,Landmark Apartments Tuscaloosa,Boardwalk at Brittain Landing,5501 Old Montgomery Hwy,Tuscaloosa,AL,35405,33.1603212,-87.5401557,2053669830,255,253950,22.5,A-,B-,Completed,,,,1/1/08 0:00,FALSE,,N,N,N,N,,,,96.9,1207,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=294
73_307,73,Birmingham,29,Tuscaloosa  -south,Tuscaloosa,Chestnut Trace,,9751 Old Greensboro Road,Tuscaloosa,AL,35405,33.1185686,-87.5552007,2057229298,212,229096,17.57,B,B,Completed,,,,1/1/07 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=307
73_341,73,Birmingham,28,Tuscaloosa - southeast,Tuscaloosa,High Country/Timberlane II,,4801 Cypress Creek Avenue,Tuscaloosa,AL,35405,33.1631828,-87.5016323,2053916085,266,258492,19.43,B-,C+,Completed,,,,1/1/81 0:00,FALSE,,N,N,N,N,,,,90.2,782,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=341
73_342,73,Birmingham,26,Tuscaloosa - central,Tuscaloosa,Bent Tree,,900 Hargrove Road,Tuscaloosa,AL,35401,33.1936739,-87.5504434,2053916070,248,224456,11.47,B-,C+,Completed,,,,1/1/77 0:00,FALSE,,N,N,N,N,,,,94.4,825,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=342
73_343,73,Birmingham,28,Tuscaloosa - southeast,Tuscaloosa,Regal Pointe at Cypress Creek,,5001 Cypress Creek Avenue East,Tuscaloosa,AL,35405,33.16152,-87.501599,2053916055,208,188244,31.95,B-,C+,Completed,,,,1/1/02 0:00,FALSE,,N,N,N,N,,,,94.7,881,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=343
73_345,73,Birmingham,28,Tuscaloosa - southeast,Tuscaloosa,Mountain View,,5050 Cypress Creek Avenue East,Tuscaloosa,AL,35405,33.1597686,-87.5052371,2053916026,220,201260,23.54,B,C+,Completed,,,,1/1/04 0:00,FALSE,,N,N,N,N,,,,96.8,894,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=345
73_359,73,Birmingham,28,Tuscaloosa - southeast,Tuscaloosa,"Palisades, The",,3201 Hargrove Road East,Tuscaloosa,AL,35405,33.1733619,-87.4958651,2055541977,274,314100,19,B+,B-,Completed,,,,1/1/97 0:00,FALSE,,N,N,N,N,,,,97.4,811,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=359
73_360,73,Birmingham,24,Tuscaloosa - north,Tuscaloosa,Forest Trail,,7651 Highway 69 North,Northport,AL,35473,33.2734669,-87.566804,2053916084,248,275960,22,B,B,Completed,,,,1/1/07 0:00,FALSE,,N,N,N,N,,,,99.2,992,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=360
73_361,73,Birmingham,24,Tuscaloosa - north,Tuscaloosa,"Reserve at North River, The",,1761 Commons North Loop,Tuscaloosa,AL,35406,33.2590129,-87.5111614,2052479800,240,283248,14.54,A,B+,Completed,,,,1/1/06 0:00,FALSE,,N,N,N,N,,,,97.1,1333,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=361
73_362,73,Birmingham,24,Tuscaloosa - north,Tuscaloosa,Essex Square,,3550 Watermelon Road,Northport,AL,35473,33.238664,-87.5540706,2057587144,224,174436,14,C+,B,Completed,,,,1/1/77 0:00,FALSE,,N,N,N,N,,,,98.7,833,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=362
73_363,73,Birmingham,29,Tuscaloosa  -south,Tuscaloosa,Legacy at Country Club,Country Club,1601 Mimosa Park Road,Tuscaloosa,AL,35405,33.154233,-87.558708,2053452081,224,249801,15,B-,B,Completed,,,,1/1/72 0:00,FALSE,,N,N,N,N,,,,92.9,851,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=363
73_364,73,Birmingham,27,Tuscaloosa - east,Tuscaloosa,Eddins Estates,,5350 Ken Sealy Drive,Cottondale,AL,35453,33.177371,-87.46576,2055541725,216,206040,11,B,B-,Completed,,,,1/1/04 0:00,FALSE,,N,N,N,N,,,,94.9,818,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=364
73_365,73,Birmingham,29,Tuscaloosa  -south,Tuscaloosa,Inverness,,8816 Old Greensboro Road,Tuscaloosa,AL,35405,33.1268297,-87.5568058,2053663637,208,260405,19.18,B+,B,Completed,,,,1/1/96 0:00,FALSE,,N,N,N,N,,,,96.6,1069,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=365
73_37,73,Birmingham,6,Hoover - north,Jefferson,"Brookwood Apartment Homes, The","Brookwood, The, Mayfair Chateau Manor",3450 Manor Drive,Homewood,AL,35209,33.4712537,-86.7845522,2055109810,274,288500,14.5,B-,B,Completed,,,,1/1/68 0:00,FALSE,,N,N,N,N,,,,95.3,1371,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=37
73_38,73,Birmingham,8,Birmingham - west,Jefferson,Chateau Glen Oaks,,408 Fairfax Drive,Fairfield,AL,35064,33.4621745,-86.9297406,2057858517,230,196214,15,C+,C+,Completed,,,,1/1/73 0:00,FALSE,,N,N,N,N,,,,69.1,660,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=38
73_381,73,Birmingham,2,Fultondale,Jefferson,Chapel Creek,,51 Chapel Creek Lane,Fultondale,AL,35068,33.600702,-86.811834,2058490225,248,282056,20,B+,B-,Completed,,,,1/1/07 0:00,FALSE,,N,N,N,N,,,,99.6,1162,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=381
73_39,73,Birmingham,6,Hoover - north,Jefferson,Vestavia Park,,2070 Vestavia Park Court,Vestavia Hills,AL,35216,33.4244828,-86.7938619,2058228833,220,226189,18.48,B-,B+,Completed,,,,1/1/70 0:00,FALSE,,N,N,N,N,,,,95.5,984,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=39
73_390,73,Birmingham,6,Hoover - north,Jefferson,"Abbey at Regent's Walk, The",,726 Raleigh Court,Homewood,AL,35209,33.457475,-86.818836,2055458357,219,218300,12,B+,B,Completed,,,,1/1/71 0:00,FALSE,,N,N,N,N,,,,98.2,1164,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=390
73_394786,73,Birmingham,8,Birmingham - west,Jefferson,Estelle,Wildwood,100 Wildwood Court,Birmingham,AL,35209,33.4430137,-86.8270148,2057103370,280,264287,19.9,A,B-,Completed,8/28/18 0:00,4/1/20 0:00,1/25/21 0:00,7/30/21 0:00,,,N,N,N,N,,,,91.1,1736,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=394786
73_396993,73,Birmingham,15,Alabaster - Montevallo,Shelby,"Canopy at Oak Mountain, The",500 Amphitheater Road,500 Amphitheater Road,Pelham,AL,35124,33.3295523,-86.7892639,,250,0,,,C+,Planned,11/1/21 0:00,,,,TRUE,"Includes 40,000 Square Feet of Retail",,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=396993
73_58,73,Birmingham,13,Meadowbrook,Shelby,"Madison at Shoal Run, The",,850 Shoal Run Trail,Birmingham,AL,35242,33.4130973,-86.672258,2059910200,276,249300,25.01,B,B+,Completed,,,,1/1/86 0:00,FALSE,,N,N,N,N,,,,94.9,1075,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=58
73_59,73,Birmingham,11,Center Point,Jefferson,"Park at Sunderland, The",Forest Ridge,660 Valley Crest Drive,Birmingham,AL,35215,33.619942,-86.733975,2058417500,268,255600,15.4,B-,B-,Completed,,,,1/1/87 0:00,FALSE,,N,N,N,N,,,,94.4,1000,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=59
73_596,73,Birmingham,25,Tuscaloosa - west,Tuscaloosa,McKenzie Court,McKenzie Court and McKenzie Annex,2525 Dupont Avenue,Tuscaloosa,AL,35401,33.190383,-87.581207,2057580479,256,206380,26.07,B-,C+,Completed,,,,1/1/08 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=596
73_60,73,Birmingham,7,Hoover - south,Jefferson,Chace Lake Villas,,98 Chace Lake Pkwy,Birmingham,AL,35244,33.3706961,-86.8084093,2059884977,264,261642,13.75,B+,B+,Completed,,,,1/1/96 0:00,FALSE,,N,N,N,N,,,,98.5,1422,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=60
73_61,73,Birmingham,13,Meadowbrook,Shelby,Hawthorne at Lake Heather,Lake Heather Reserve,1 Lake Heather Reserve,Birmingham,AL,35242,33.4144415,-86.7141102,2059805299,252,277518,23.47,A-,A-,Completed,,,,1/1/00 0:00,FALSE,,N,N,N,N,,,,96.8,1322,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=61
73_62,73,Birmingham,6,Hoover - north,Jefferson,Elevation Hoover,"Abbey at Wisteria Crest, The, Pinebrook",2250 Little Valley Road,Hoover,AL,35216,33.40882,-86.802949,2058220170,241,214212,15,B-,B-,Completed,,,,1/1/73 0:00,FALSE,,N,N,N,N,,,,97.1,1037,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=62
73_621,73,Birmingham,8,Birmingham - west,Jefferson,Ashby at Ross Bridge,,2000 Ashby Lane,Hoover,AL,35226,33.42993,-86.85212,2059425155,250,248820,7.65,A-,B-,Completed,,1/13/12 0:00,8/23/12 0:00,5/30/13 0:00,FALSE,,N,N,N,N,,FALSE,,96.4,1504,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=621
73_63,73,Birmingham,11,Center Point,Jefferson,Magnolia Court,Westchester,32 Westchester Court,Birmingham,AL,35215,33.663343,-86.6860234,2058542520,240,210728,16,B-,C+,Completed,,,,1/1/74 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=63
73_631446,73,Birmingham,1,Birmingham - central,Jefferson,Foundry Yards,1204 1st Avenue South,10 13th Street South,Birmingham,AL,35233,33.50731615,-86.81494087,2055753350,268,208239,2.18,A-,C+,Completed,10/14/19 0:00,11/1/19 0:00,8/28/20 0:00,5/7/21 0:00,TRUE,,N,N,N,N,,,,90.3,1718,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=631446
73_639,73,Birmingham,1,Birmingham - central,Jefferson,High Pointe,,1229 Beacon Pkwy East,Birmingham,AL,35209,33.4807755,-86.8115121,2058711547,256,285100,21.37,C+,C+,Completed,,,,1/1/74 0:00,FALSE,,N,N,N,N,,,,81.6,927,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=639
73_64,73,Birmingham,8,Birmingham - west,Jefferson,Birchall at Ross Bridge,,100 Birchall Lane,Hoover,AL,35226,33.4033734,-86.8853219,2059457488,240,283744,19.4,A-,B-,Completed,,,,1/1/08 0:00,FALSE,,N,N,N,N,,,,97.9,1744,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=64
73_648,73,Birmingham,8,Birmingham - west,Jefferson,"Village at Lakeshore Crossings, The",,251 London Pkwy,Birmingham,AL,35211,33.4393518,-86.8636327,2053134804,264,302748,19,A,B-,Completed,,5/15/12 0:00,3/5/13 0:00,10/17/13 0:00,FALSE,,N,N,N,N,,FALSE,,98.5,1614,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=648
73_65,73,Birmingham,10,Gardendale,Jefferson,Woodbrook,,330 Woodbrook Drive,Gardendale,AL,35071,33.6331497,-86.8106224,2056314900,234,222858,13.21,B,B-,Completed,,,,1/1/86 0:00,FALSE,,N,N,N,N,,,,95.3,1159,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=65
73_656819,73,Birmingham,1,Birmingham - central,Jefferson,"Palmer Parkside, The","Palmer, The, 15th Street Development",1415 3rd Avenue South,Birmingham,AL,35233,33.506118,-86.810083,2055277884,228,191113,1.18,A-,B-,Completed,8/23/19 0:00,1/1/20 0:00,3/25/21 0:00,12/31/21 0:00,FALSE,,N,N,N,N,,,,,1918,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=656819
73_656832,73,Birmingham,26,Tuscaloosa - central,Tuscaloosa,HERE Tuscaloosa,,513 Frank Thomas Avenue,Tuscaloosa,AL,35401,33.209592,-87.552977,2052770077,239,0,1.54,,B-,Under Construction,,3/30/20 0:00,12/21/20 0:00,3/31/22 0:00,,,A,N,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=656832
73_657622,73,Birmingham,27,Tuscaloosa - east,Tuscaloosa,Lark Tuscaloosa,Alpha,1175 13th Street East,Tuscaloosa,AL,35404,33.200295,-87.521816,2053775000,263,300564,7,B+,B-,Completed,,,,1/1/15 0:00,FALSE,,A,N,N,N,,,,,1758,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=657622
73_658,73,Birmingham,11,Center Point,Jefferson,"Onyx at 600, The","Oaks at Springville, The, Emerald Park",600 Earline Circle,Birmingham,AL,35215,33.6223628,-86.6739324,2058090297,232,203268,17.27,C+,C+,Completed,,,,1/1/72 0:00,FALSE,,N,N,N,N,,FALSE,,84.5,769,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=658
73_66,73,Birmingham,7,Hoover - south,Shelby,700 Riverchase,"Overlook, The, Outlook, The",700 Garden Woods Drive,Hoover,AL,35244,33.3573958,-86.784303,2059883033,216,224428,19.24,B,B,Completed,,,,1/1/87 0:00,FALSE,,N,N,N,N,,,,97.2,1189,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=66
73_67,73,Birmingham,7,Hoover - south,Jefferson,"Halston, The","Retreat at Rocky Ridge Apartment Homes, The, Autumn Wood",1000 Autumn Wood Drive,Hoover,AL,35216,33.389883,-86.78867,2059857400,206,183184,17.3,B,B+,Completed,,,,1/1/87 0:00,FALSE,,N,N,N,N,,,,98.1,1035,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=67
73_673758,73,Birmingham,10,Gardendale,Jefferson,Easterwood,"Gardendale, 814 Bauers Lane",4000 Skyline Ridge Road,Gardendale,AL,35071,33.647071,-86.820512,2055341893,204,199662,32.24,,B-,Under Construction,8/20/19 0:00,10/1/20 0:00,7/31/21 0:00,2/28/22 0:00,,,,,,,,,,,1408,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=673758
73_697797,73,Birmingham,27,Tuscaloosa - east,Tuscaloosa,Lark in the Woods,,101 Helen Keller Blvd,Tuscaloosa,AL,35404,33.2161,-87.515782,2057225400,207,219450,16,A-,C+,Completed,,,,1/1/16 0:00,FALSE,,A,N,N,N,,,,,1937,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=697797
73_776,73,Birmingham,13,Meadowbrook,Jefferson,"Verandas at Rocky Ridge, The",,3741 Chestnut Ridge Lane,Birmingham,AL,35216,33.397375,-86.773732,2059885887,226,260900,13.08,B-,B,Completed,,,,1/1/84 0:00,FALSE,,N,N,N,N,,FALSE,,98.2,1228,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=776
73_788,73,Birmingham,1,Birmingham - central,Jefferson,Bankhead Towers,,2300 5th Avenue North,Birmingham,AL,35203,33.5203784,-86.8039435,2052521900,251,110759,0.85,C,C,Completed,,,,1/1/04 0:00,FALSE,,N,A,N,A,,TRUE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=788
73_82,73,Birmingham,6,Hoover - north,Jefferson,"Crescent at Lakeshore, The",Lakeshore Garden,1 West Rue Maison,Homewood,AL,35209,33.449269,-86.8154487,2059426118,220,204288,16,C+,B,Completed,,,,1/1/65 0:00,FALSE,,N,N,N,N,,FALSE,,87.7,1072,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=82
73_830,73,Birmingham,4,Birmingham - east,Jefferson,Lane Parke,,1000 Lane Parke Court,Mountain Brook,AL,35223,33.4877883,-86.7725915,2054434567,276,260738,22.15,A,A-,Completed,1/1/13 0:00,1/10/13 0:00,1/1/14 0:00,1/8/15 0:00,FALSE,,N,N,N,N,,FALSE,,93.1,2215,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=830
73_832,73,Birmingham,1,Birmingham - central,Jefferson,"Venue at the Ballpark, The",,200 16th Street South,Birmingham,AL,35233,33.507552,-86.808822,2052034370,236,187510,1.63,A,B-,Completed,,7/1/14 0:00,1/1/16 0:00,5/10/16 0:00,FALSE,,A,N,N,N,,,,,1684,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=832
73_833,73,Birmingham,13,Meadowbrook,Jefferson,4700 Colonnade,,4700 Colonnade Pkwy,Birmingham,AL,35243,33.433526,-86.737005,2059709003,215,231060,8.07,B+,A,Completed,3/5/13 0:00,11/1/14 0:00,7/1/15 0:00,5/17/16 0:00,FALSE,,N,N,N,N,,,,98.6,1622,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=833
73_835,73,Birmingham,1,Birmingham - central,Jefferson,Parkside,LIV Parkside,1701 1st Avenue South,Birmingham,AL,35233,33.50985,-86.80729,2059187300,229,191115,1.28,A,B-,Completed,4/10/13 0:00,2/24/14 0:00,4/13/15 0:00,2/23/16 0:00,FALSE,,N,N,N,N,,FALSE,,93.4,1752,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=835
73_843,73,Birmingham,8,Birmingham - west,Jefferson,"Pearl at Homewood, The","Pearl at Homewood, Olympia Village,City Heights Homewood",218 Olympia Drive,Birmingham,AL,35209,33.471567,-86.837173,2059426365,278,273399,21.688,C,B-,Completed,,,,1/1/75 0:00,FALSE,,N,N,N,N,,,,61.5,980,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=843
73_848,73,Birmingham,4,Birmingham - east,Jefferson,Met on 7th,Metropolitan,2900 7th Avenue South,Birmingham,AL,35233,33.512792,-86.787772,2052360080,262,237631,3.18,,B-,Under Construction,4/9/14 0:00,11/1/16 0:00,10/1/21 0:00,2/28/22 0:00,FALSE,,N,N,N,N,,FALSE,,,1864,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=848
73_853,73,Birmingham,4,Birmingham - east,Jefferson,Park 35 on Clairmont,,3500 Clairmont Avenue South,Birmingham,AL,35222,33.513757,-86.7785547,2053223500,271,244336,5.46,A,C+,Completed,7/16/14 0:00,6/1/15 0:00,6/25/16 0:00,2/28/17 0:00,FALSE,,N,N,N,N,,FALSE,,94.8,1733,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=853
73_858,73,Birmingham,6,Hoover - north,Jefferson,Grove Parc,,2328 John Hawkins Pkwy,Birmingham,AL,35244,33.352571,-86.859949,,272,0,30,,B+,Planned,10/12/21 0:00,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=858
73_860,73,Birmingham,13,Meadowbrook,Jefferson,Crowne at Cahaba River,,5050 Cahaba River Road,Birmingham,AL,35243,33.428451,-86.723716,2052034606,255,277851,16.95,A-,A,Completed,,10/1/13 0:00,4/1/15 0:00,5/23/16 0:00,FALSE,,N,N,N,N,,FALSE,,95.3,1553,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=860
73_861,73,Birmingham,13,Meadowbrook,Jefferson,Vestavia Reserve,,2300 Reserve Trail,Vestavia Hills,AL,35243,33.427644,-86.731407,2059777767,272,302856,17.58,B+,A,Completed,,1/8/15 0:00,3/4/16 0:00,4/15/17 0:00,FALSE,,N,N,N,N,,,,96,1909,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=861
73_864,73,Birmingham,27,Tuscaloosa - east,Tuscaloosa,Evolve Tuscaloosa,"Harbor on 6th, The",680 6th Avenue NE,Tuscaloosa,AL,35404,33.222145,-87.529933,2056321213,228,270840,13,A-,B-,Completed,2/7/15 0:00,3/1/16 0:00,10/1/16 0:00,8/15/17 0:00,FALSE,,A,N,N,N,,FALSE,,,1508,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=864
73_92,73,Birmingham,11,Center Point,Jefferson,Springville Landing,,1061 G. Huffman Road,Birmingham,AL,35215,33.6069257,-86.6865537,2058532187,268,250710,12.74,C+,B-,Completed,,,,1/1/69 0:00,FALSE,,N,N,N,N,,,,98.9,574,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=92
73_93,73,Birmingham,7,Hoover - south,Shelby,Summerchase at Riverchase,Summerchase,100 Summerchase Drive,Hoover,AL,35244,33.3564758,-86.7912658,2059859810,240,232600,24.73,B+,B+,Completed,,,,1/1/89 0:00,FALSE,,N,N,N,N,,,,91.7,1253,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=93
83_104,83,Louisville,12,Douglas Hills/Lyndon,Jefferson,Charlestown of Douglass Hills,,407 Charlestown Court,Louisville,KY,40243,38.2431716,-85.5530583,5022458844,244,281000,17.01,B-,B+,Completed,,,,1/1/70 0:00,FALSE,,N,N,N,N,,,,92.6,1067,matrix.pi-ei.com/PropertyDetail/All?MarketID=83&PropertyID=104
83_106,83,Louisville,1,Central Downtown/Old Louisville,Jefferson,Avenue Plaza,,400 South 8th Street,Louisville,KY,40203,38.2530015,-85.7640946,5025693780,226,127700,3.47,C-,C,Completed,,,,1/1/74 0:00,TRUE,"Includes 20,000 Square Feet of Office",N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=83&PropertyID=106
83_109,83,Louisville,12,Douglas Hills/Lyndon,Jefferson,Claiborne Crossing,,14601 Pulpit Drive,Louisville,KY,40245,38.27903,-85.49425,5022533411,242,296500,20.07,A,A-,Completed,,11/1/12 0:00,12/1/13 0:00,6/26/14 0:00,FALSE,,N,N,N,N,,FALSE,,96.7,1592,matrix.pi-ei.com/PropertyDetail/All?MarketID=83&PropertyID=109
83_1152807,83,Louisville,9,Newburg/Buechel,Jefferson,Hikes Lane,,3042 Hikes Lane,Louisville,KY,40220,38.213009,-85.635551,,276,0,,,C+,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=83&PropertyID=1152807
83_1152814,83,Louisville,24,New Albany,Floyd,Monon Crossing,2710 Grant Line Road,2710 Grant Line Road,New Albany,IN,47150,38.313727,-85.818145,8336911589,240,0,15.99,,C+,Under Construction,2/13/20 0:00,3/3/21 0:00,5/20/21 0:00,6/30/22 0:00,FALSE,,,,,,,TRUE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=83&PropertyID=1152814
83_116,83,Louisville,12,Douglas Hills/Lyndon,Jefferson,Brookside Apartment Homes,Copper Creek,8117 Copper Creek Drive,Louisville,KY,40222,38.2500873,-85.6030069,5024231212,224,164024,13.87,B-,B,Completed,,,,1/1/86 0:00,FALSE,,N,N,N,N,,,,93.3,954,matrix.pi-ei.com/PropertyDetail/All?MarketID=83&PropertyID=116
83_117,83,Louisville,25,Clarksville,Clark,"Cambridge, The",Cambridge Square,600 Cambridge Blvd,Clarksville,IN,47129,38.3006848,-85.755184,8122828173,216,168660,13.56,C+,C,Completed,,,,1/1/71 0:00,FALSE,,N,N,N,N,,,,94.4,857,matrix.pi-ei.com/PropertyDetail/All?MarketID=83&PropertyID=117
83_1171465,83,Louisville,10,Okolona/Hillview/Highview,Jefferson,6106 South Watterson Trail,,6106 South Watterson Trail,Louisville,KY,40291,38.158938,-85.619032,,240,0,,,B-,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=83&PropertyID=1171465
83_1173813,83,Louisville,2,Parkland/Shawnee,Jefferson,2929 Magazine Street,,2929 Magazine Street,Louisville,KY,40211,38.252752,-85.800645,,283,0,4.85,,C-,Planned,5/11/21 0:00,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=83&PropertyID=1173813
